Date,Consumption
26-05-2012,1112.973
27-05-2012,960.155
28-05-2012,988.853
29-05-2012,1308.959
30-05-2012,1360.133
31-05-2012,1371.961
01-06-2012,1245.228
02-06-2012,1050.443
03-06-2012,1004.252
04-06-2012,1309.374
05-06-2012,1297.404
06-06-2012,1315.237
07-06-2012,1112.364
08-06-2012,1183.864
09-06-2012,1051.796
10-06-2012,984.376
11-06-2012,1326.483
12-06-2012,1343.234
13-06-2012,1326.28
14-06-2012,1336.51
15-06-2012,1319.754
16-06-2012,1104.877
17-06-2012,978.189
18-06-2012,1295.526
19-06-2012,1359.305
20-06-2012,1361.987
21-06-2012,1367.348
22-06-2012,1288.989
23-06-2012,1074.347
24-06-2012,966.313
25-06-2012,1239.681
26-06-2012,1280.592
27-06-2012,1355.332
28-06-2012,1352.232
29-06-2012,1328.236
30-06-2012,1109.917
01-07-2012,980.695
02-07-2012,1305.601
03-07-2012,1351.059
04-07-2012,1357.488
05-07-2012,1358.012
06-07-2012,1320.339
07-07-2012,1088.072
08-07-2012,979.263
09-07-2012,1277.879
10-07-2012,1335.8
11-07-2012,1308.424
12-07-2012,1270.422
13-07-2012,1279.65
14-07-2012,1044.088
15-07-2012,963.849
16-07-2012,1244.002
17-07-2012,1283.296
18-07-2012,1311.236
19-07-2012,1260.459
20-07-2012,1254.104
21-07-2012,1036.902
22-07-2012,955.195
23-07-2012,1264.464
24-07-2012,1298.041
25-07-2012,1315.315
26-07-2012,1324.677
27-07-2012,1315.591
28-07-2012,1068.831
29-07-2012,946.804
30-07-2012,1226.413
31-07-2012,1275.594
01-08-2012,1281.36
02-08-2012,1273.384
03-08-2012,1252.979
04-08-2012,1052.731
05-08-2012,970.34
06-08-2012,1218.308
07-08-2012,1195.361
08-08-2012,1232.55
09-08-2012,1251.813
10-08-2012,1220.577
11-08-2012,1027.19
12-08-2012,949.652
13-08-2012,1234.586
14-08-2012,1269.779
15-08-2012,1255.451
16-08-2012,1287.796
17-08-2012,1266.992
18-08-2012,1070.076
19-08-2012,992.062
20-08-2012,1322.886
21-08-2012,1367.368
22-08-2012,1314.675
23-08-2012,1314.028
24-08-2012,1306.214
25-08-2012,1072.07
26-08-2012,927.762
27-08-2012,1264.911
28-08-2012,1309.94
29-08-2012,1330.271
30-08-2012,1323.241
31-08-2012,1306.101
01-09-2012,1103.823
02-09-2012,1020.169
03-09-2012,1345.341
04-09-2012,1370.644
05-09-2012,1361.157
06-09-2012,1350.542
07-09-2012,1310.044
08-09-2012,1109.45
09-09-2012,1011.163
10-09-2012,1351.87
11-09-2012,1380.72
12-09-2012,1367.123
13-09-2012,1366.306
14-09-2012,1294.812
15-09-2012,1089.12
16-09-2012,1010.707
17-09-2012,1353.3
18-09-2012,1376.469
19-09-2012,1354.591
20-09-2012,1368.341
21-09-2012,1341.184
22-09-2012,1079.106
23-09-2012,1031.124
24-09-2012,1336.021
25-09-2012,1361.29
26-09-2012,1383.048
27-09-2012,1349.666
28-09-2012,1330.229
29-09-2012,1104.096
30-09-2012,1011.473
01-10-2012,1336.346
02-10-2012,1341.518
03-10-2012,1050.358
04-10-2012,1295.24
05-10-2012,1301.788
06-10-2012,1113.446
07-10-2012,1027.417
08-10-2012,1375.652
09-10-2012,1361.404
10-10-2012,1384.403
11-10-2012,1397.344
12-10-2012,1372.991
13-10-2012,1121.499
14-10-2012,1047.719
15-10-2012,1380.24
16-10-2012,1413.963
17-10-2012,1388.308
18-10-2012,1381.724
19-10-2012,1375.547
20-10-2012,1168.811
21-10-2012,1060.869
22-10-2012,1405.445
23-10-2012,1441.192
24-10-2012,1448.872
25-10-2012,1403.636
26-10-2012,1404.185
27-10-2012,1164.625
28-10-2012,1099.838
29-10-2012,1424.552
30-10-2012,1435.027
31-10-2012,1355.282
01-11-2012,1203.44
02-11-2012,1279.542
03-11-2012,1159.109
04-11-2012,1083.503
05-11-2012,1395.877
06-11-2012,1413.766
07-11-2012,1396.033
08-11-2012,1433.24
09-11-2012,1440.597
10-11-2012,1199.434
11-11-2012,1092.889
12-11-2012,1438.307
13-11-2012,1473.801
14-11-2012,1476.42
15-11-2012,1502.454
16-11-2012,1477.412
17-11-2012,1222.197
18-11-2012,1129.849
19-11-2012,1455.709
20-11-2012,1489.107
21-11-2012,1470.526
22-11-2012,1459.517
23-11-2012,1437.137
24-11-2012,1231.409
25-11-2012,1079.007
26-11-2012,1428.538
27-11-2012,1485.639
28-11-2012,1497.182
29-11-2012,1451.572
30-11-2012,1451.958
01-12-2012,1243.897
02-12-2012,1151.585
03-12-2012,1484.956
04-12-2012,1469.941
05-12-2012,1507.404
06-12-2012,1502.183
07-12-2012,1519.663
08-12-2012,1301.548
09-12-2012,1156.396
10-12-2012,1515.692
11-12-2012,1520.748
12-12-2012,1566.704
13-12-2012,1554.672
14-12-2012,1468.353
15-12-2012,1220.238
16-12-2012,1132.311
17-12-2012,1441.662
18-12-2012,1460.691
19-12-2012,1441.022
20-12-2012,1380.22
21-12-2012,1317.366
22-12-2012,1136.842
23-12-2012,1031.437
24-12-2012,990.706
25-12-2012,899.827
26-12-2012,909.618
27-12-2012,1068.617
28-12-2012,1109.424
29-12-2012,1014.55
30-12-2012,936.786
31-12-2012,969.81
01-01-2013,906.91
02-01-2013,1160.174
03-01-2013,1199.565
04-01-2013,1198.952
05-01-2013,1108.271
06-01-2013,1035.316
07-01-2013,1364.084
08-01-2013,1397.75
09-01-2013,1408.435
10-01-2013,1388.447
11-01-2013,1390.838
12-01-2013,1192.418
13-01-2013,1112.38
14-01-2013,1441.257
15-01-2013,1476.054
16-01-2013,1480.289
17-01-2013,1471.693
18-01-2013,1451.346
19-01-2013,1236.529
20-01-2013,1162.583
21-01-2013,1437.83
22-01-2013,1485.679
23-01-2013,1504.134
24-01-2013,1510.717
25-01-2013,1492.223
26-01-2013,1246.039
27-01-2013,1140.584
28-01-2013,1410.84
29-01-2013,1411.595
30-01-2013,1377.521
31-01-2013,1356.59
01-02-2013,1379.097
02-02-2013,1188.274
03-02-2013,1109.639
04-02-2013,1376.753
05-02-2013,1400.332
06-02-2013,1451.449
07-02-2013,1457.147
08-02-2013,1433.098
09-02-2013,1227.672
10-02-2013,1130.246
11-02-2013,1376.736
12-02-2013,1439.26
13-02-2013,1480.401
14-02-2013,1481.417
15-02-2013,1448.322
16-02-2013,1216.025
17-02-2013,1127.834
18-02-2013,1406.563
19-02-2013,1399.59
20-02-2013,1416.314
21-02-2013,1454.188
22-02-2013,1416.7
23-02-2013,1216.535
24-02-2013,1126.914
25-02-2013,1420.191
26-02-2013,1450.488
27-02-2013,1461.837
28-02-2013,1421.426
01-03-2013,1372.02
02-03-2013,1143.686
03-03-2013,1062.452
04-03-2013,1364.964
05-03-2013,1359.027
06-03-2013,1365.104
07-03-2013,1359.518
08-03-2013,1343.251
09-03-2013,1160.281
10-03-2013,1070.617
11-03-2013,1394.744
12-03-2013,1428.073
13-03-2013,1425.143
14-03-2013,1420.149
15-03-2013,1406.081
16-03-2013,1192.547
17-03-2013,1048.639
18-03-2013,1336.399
19-03-2013,1391.853
20-03-2013,1411.346
21-03-2013,1407.382
22-03-2013,1383.17
23-03-2013,1200.663
24-03-2013,1105.345
25-03-2013,1340.939
26-03-2013,1357.46
27-03-2013,1360.931
28-03-2013,1343.532
29-03-2013,1080.715
30-03-2013,1092.932
31-03-2013,1002.856
01-04-2013,1034.891
02-04-2013,1345.605
03-04-2013,1392.167
04-04-2013,1413.628
05-04-2013,1407.873
06-04-2013,1189.98
07-04-2013,1065.085
08-04-2013,1361.105
09-04-2013,1376.079
10-04-2013,1386.803
11-04-2013,1370.114
12-04-2013,1330.657
13-04-2013,1099.128
14-04-2013,1026.336
15-04-2013,1295.701
16-04-2013,1347.112
17-04-2013,1352.204
18-04-2013,1319.849
19-04-2013,1300.419
20-04-2013,1105.738
21-04-2013,1008.826
22-04-2013,1312.209
23-04-2013,1305.94
24-04-2013,1330.709
25-04-2013,1338.207
26-04-2013,1309.994
27-04-2013,1106.43
28-04-2013,1021.551
29-04-2013,1299.276
30-04-2013,1317.183
01-05-2013,1004.86
02-05-2013,1280.019
03-05-2013,1296.473
04-05-2013,1106.577
05-05-2013,1005.52
06-05-2013,1299.818
07-05-2013,1333.693
08-05-2013,1326.54
09-05-2013,1029.826
10-05-2013,1183.877
11-05-2013,1094.466
12-05-2013,999.825
13-05-2013,1294.342
14-05-2013,1312.383
15-05-2013,1300.191
16-05-2013,1305.024
17-05-2013,1284.766
18-05-2013,1078.711
19-05-2013,939.305
20-05-2013,952.727
21-05-2013,1278.721
22-05-2013,1303.334
23-05-2013,1326.926
24-05-2013,1297.862
25-05-2013,1076.837
26-05-2013,1018.874
27-05-2013,1312.264
28-05-2013,1305.03
29-05-2013,1314.747
30-05-2013,1098.099
31-05-2013,1194.177
01-06-2013,1031.124
02-06-2013,902.859
03-06-2013,1214.141
04-06-2013,1265.2
05-06-2013,1277.493
06-06-2013,1274.375
07-06-2013,1262.887
08-06-2013,1065.044
09-06-2013,971.738
10-06-2013,1258.977
11-06-2013,1287.7
12-06-2013,1298.307
13-06-2013,1289.905
14-06-2013,1235.415
15-06-2013,1045.69
16-06-2013,947.157
17-06-2013,1296.348
18-06-2013,1328.223
19-06-2013,1332.107
20-06-2013,1323.408
21-06-2013,1241.676
22-06-2013,1065.222
23-06-2013,959.418
24-06-2013,1263.825
25-06-2013,1255.952
26-06-2013,1237.281
27-06-2013,1280.278
28-06-2013,1264.697
29-06-2013,1037.834
30-06-2013,945.689
01-07-2013,1249.752
02-07-2013,1285.662
03-07-2013,1292.684
04-07-2013,1303.686
05-07-2013,1268.937
06-07-2013,1063.859
07-07-2013,969.737
08-07-2013,1280.343
09-07-2013,1305.309
10-07-2013,1278.179
11-07-2013,1273.06
12-07-2013,1254.568
13-07-2013,1044.867
14-07-2013,952.337
15-07-2013,1248.738
16-07-2013,1285.767
17-07-2013,1295.885
18-07-2013,1296.646
19-07-2013,1252.492
20-07-2013,1061.693
21-07-2013,983.663
22-07-2013,1280.555
23-07-2013,1292.027
24-07-2013,1296.148
25-07-2013,1317.171
26-07-2013,1293.677
27-07-2013,1088.862
28-07-2013,991.371
29-07-2013,1266.935
30-07-2013,1241.942
31-07-2013,1240.056
01-08-2013,1318.543
02-08-2013,1314.423
03-08-2013,1110.478
04-08-2013,1013.331
05-08-2013,1293.084
06-08-2013,1315.468
07-08-2013,1308.647
08-08-2013,1291.984
09-08-2013,1254.462
10-08-2013,1088.538
11-08-2013,990.552
12-08-2013,1264.423
13-08-2013,1281.806
14-08-2013,1270.136
15-08-2013,1230.894
16-08-2013,1235.737
17-08-2013,1064.704
18-08-2013,1003.82
19-08-2013,1279.894
20-08-2013,1262.606
21-08-2013,1265.775
22-08-2013,1277.201
23-08-2013,1273.278
24-08-2013,1089.364
25-08-2013,1005.29
26-08-2013,1291.821
27-08-2013,1306.896
28-08-2013,1295.979
29-08-2013,1285.918
30-08-2013,1267.145
31-08-2013,1072.235
01-09-2013,1018.549
02-09-2013,1329.525
03-09-2013,1344.162
04-09-2013,1344.665
05-09-2013,1352.091
06-09-2013,1330.415
07-09-2013,1111.058
08-09-2013,1023.103
09-09-2013,1315.33
10-09-2013,1346.696
11-09-2013,1356.023
12-09-2013,1343.379
13-09-2013,1321.844
14-09-2013,1122.69
15-09-2013,1037.48
16-09-2013,1348.881
17-09-2013,1376.859
18-09-2013,1382.113
19-09-2013,1368.321
20-09-2013,1353.114
21-09-2013,1109.983
22-09-2013,1034.784
23-09-2013,1337.004
24-09-2013,1343.883
25-09-2013,1345.291
26-09-2013,1357.468
27-09-2013,1320.766
28-09-2013,1107.352
29-09-2013,1058.327
30-09-2013,1340.561
01-10-2013,1356.25
02-10-2013,1356.806
03-10-2013,1114.298
04-10-2013,1243.239
05-10-2013,1102.931
06-10-2013,1029.171
07-10-2013,1332.582
08-10-2013,1355.787
09-10-2013,1368.275
10-10-2013,1375.585
11-10-2013,1390.856
12-10-2013,1156.703
13-10-2013,1059.1
14-10-2013,1359.007
15-10-2013,1388.107
16-10-2013,1386.258
17-10-2013,1439.136
18-10-2013,1358.135
19-10-2013,1161.249
20-10-2013,1073.035
21-10-2013,1365.215
22-10-2013,1393.467
23-10-2013,1425.148
24-10-2013,1374.195
25-10-2013,1367.943
26-10-2013,1176.6
27-10-2013,1121.969
28-10-2013,1434.242
29-10-2013,1421.424
30-10-2013,1391.847
31-10-2013,1352.353
01-11-2013,1207.43
02-11-2013,1176.259
03-11-2013,1151.302
04-11-2013,1432.748
05-11-2013,1448.568
06-11-2013,1463.362
07-11-2013,1451.321
08-11-2013,1402.112
09-11-2013,1243.213
10-11-2013,1129.633
11-11-2013,1409.638
12-11-2013,1439.701
13-11-2013,1441.604
14-11-2013,1452.086
15-11-2013,1406.642
16-11-2013,1219.449
17-11-2013,1117.711
18-11-2013,1422.174
19-11-2013,1453.625
20-11-2013,1440.757
21-11-2013,1461.718
22-11-2013,1437.637
23-11-2013,1218.068
24-11-2013,1137.567
25-11-2013,1440.468
26-11-2013,1462.164
27-11-2013,1493.989
28-11-2013,1508.714
29-11-2013,1488.75
30-11-2013,1254.591
01-12-2013,1161.769
02-12-2013,1434.486
03-12-2013,1468.226
04-12-2013,1511.246
05-12-2013,1563.832
06-12-2013,1545.494
07-12-2013,1278.523
08-12-2013,1189.613
09-12-2013,1477.263
10-12-2013,1474.226
11-12-2013,1475.435
12-12-2013,1475.418
13-12-2013,1456.19
14-12-2013,1276.979
15-12-2013,1194.796
16-12-2013,1467.555
17-12-2013,1457.235
18-12-2013,1447.499
19-12-2013,1430.139
20-12-2013,1345.651
21-12-2013,1250.817
22-12-2013,1141.975
23-12-2013,1199.865
24-12-2013,1128.997
25-12-2013,992.789
26-12-2013,989.254
27-12-2013,1166.552
28-12-2013,1089.79
29-12-2013,1031.149
30-12-2013,1149.097
31-12-2013,1068.429
01-01-2014,1080.08
02-01-2014,1343.101
03-01-2014,1379.776
04-01-2014,1271.029
05-01-2014,1182.416
06-01-2014,1408.202
07-01-2014,1529.25
08-01-2014,1550.398
09-01-2014,1572.194
10-01-2014,1552.413
11-01-2014,1350.439
12-01-2014,1243.628
13-01-2014,1582.797
14-01-2014,1597.275
15-01-2014,1592.384
16-01-2014,1607.804
17-01-2014,1571.637
18-01-2014,1353.455
19-01-2014,1255.814
20-01-2014,1590.687
21-01-2014,1624.806
22-01-2014,1625.155
23-01-2014,1631.373
24-01-2014,1617.411
25-01-2014,1399.124
26-01-2014,1302.735
27-01-2014,1612.213
28-01-2014,1636.751
29-01-2014,1659.96
30-01-2014,1651.529
31-01-2014,1605.265
01-02-2014,1391.43
02-02-2014,1265.416
03-02-2014,1598.551
04-02-2014,1617.799
05-02-2014,1623.241
06-02-2014,1597.979
07-02-2014,1576.93
08-02-2014,1365.813
09-02-2014,1252.107
10-02-2014,1577.328
11-02-2014,1600.185
12-02-2014,1597.122
13-02-2014,1602.375
14-02-2014,1570.213
15-02-2014,1347.503
16-02-2014,1237.654
17-02-2014,1548.644
18-02-2014,1582.932
19-02-2014,1588.602
20-02-2014,1564.341
21-02-2014,1549.993
22-02-2014,1330.959
23-02-2014,1206.696
24-02-2014,1521.083
25-02-2014,1552.925
26-02-2014,1555.038
27-02-2014,1553.46
28-02-2014,1524.716
01-03-2014,1310.863
02-03-2014,1205.382
03-03-2014,1479.361
04-03-2014,1521.878
05-03-2014,1550.944
06-03-2014,1546.473
07-03-2014,1514.897
08-03-2014,1279.162
09-03-2014,1161.496
10-03-2014,1479.23
11-03-2014,1521.112
12-03-2014,1516.331
13-03-2014,1510.033
14-03-2014,1488.044
15-03-2014,1303.214
16-03-2014,1199.315
17-03-2014,1498.042
18-03-2014,1528.932
19-03-2014,1524.762
20-03-2014,1498.548
21-03-2014,1474.562
22-03-2014,1280.873
23-03-2014,1176.87
24-03-2014,1499.18
25-03-2014,1521.834
26-03-2014,1522.582
27-03-2014,1510.903
28-03-2014,1470.81
29-03-2014,1243.377
30-03-2014,1125.085
31-03-2014,1446.114
01-04-2014,1478.178
02-04-2014,1471.166
03-04-2014,1470.548
04-04-2014,1461.671
05-04-2014,1237.849
06-04-2014,1131.553
07-04-2014,1448.664
08-04-2014,1496.591
09-04-2014,1497.473
10-04-2014,1485.145
11-04-2014,1454.772
12-04-2014,1227.196
13-04-2014,1129.114
14-04-2014,1478.427
15-04-2014,1504.507
16-04-2014,1486.581
17-04-2014,1452.004
18-04-2014,1150.044
19-04-2014,1146.115
20-04-2014,1022.538
21-04-2014,1059.095
22-04-2014,1412.359
23-04-2014,1447.726
24-04-2014,1450.887
25-04-2014,1426.432
26-04-2014,1217.886
27-04-2014,1130.993
28-04-2014,1451.764
29-04-2014,1468.143
30-04-2014,1432.06
01-05-2014,1099.884
02-05-2014,1308.181
03-05-2014,1196.095
04-05-2014,1111.713
05-05-2014,1423.702
06-05-2014,1451.314
07-05-2014,1464.422
08-05-2014,1471.633
09-05-2014,1450.379
10-05-2014,1221.389
11-05-2014,1122.323
12-05-2014,1449.973
13-05-2014,1471.536
14-05-2014,1473.9
15-05-2014,1468.244
16-05-2014,1430.868
17-05-2014,1206.499
18-05-2014,1107.433
19-05-2014,1421.566
20-05-2014,1449.074
21-05-2014,1457.263
22-05-2014,1459.234
23-05-2014,1429.832
24-05-2014,1199.258
25-05-2014,1089.246
26-05-2014,1429.811
27-05-2014,1464.019
28-05-2014,1441.622
29-05-2014,1128.151
30-05-2014,1261.208
31-05-2014,1147.44
01-06-2014,1068.982
02-06-2014,1403.083
03-06-2014,1433.509
04-06-2014,1444.044
05-06-2014,1436.595
06-06-2014,1403.466
07-06-2014,1176.898
08-06-2014,1029.637
09-06-2014,1075.393
10-06-2014,1425.094
11-06-2014,1452.282
12-06-2014,1433.946
13-06-2014,1409.767
14-06-2014,1173.157
15-06-2014,1060.016
16-06-2014,1372.914
17-06-2014,1404.609
18-06-2014,1395.354
19-06-2014,1208.285
20-06-2014,1310.358
21-06-2014,1155.962
22-06-2014,1066.92
23-06-2014,1403.576
24-06-2014,1434.542
25-06-2014,1434.41
26-06-2014,1413.061
27-06-2014,1400.165
28-06-2014,1192.279
29-06-2014,1094.965
30-06-2014,1398.098
01-07-2014,1407.234
02-07-2014,1418.936
03-07-2014,1424.626
04-07-2014,1401.193
05-07-2014,1192.741
06-07-2014,1096.519
07-07-2014,1415.363
08-07-2014,1455.751
09-07-2014,1446.773
10-07-2014,1430.759
11-07-2014,1403.109
12-07-2014,1176.602
13-07-2014,1078.057
14-07-2014,1386.762
15-07-2014,1424.134
16-07-2014,1436.438
17-07-2014,1439.77
18-07-2014,1419.386
19-07-2014,1207.587
20-07-2014,1113.844
21-07-2014,1429.35
22-07-2014,1440.878
23-07-2014,1428.897
24-07-2014,1425.512
25-07-2014,1396.902
26-07-2014,1184.844
27-07-2014,1090.885
28-07-2014,1399.811
29-07-2014,1427.072
30-07-2014,1421.525
31-07-2014,1391.858
01-08-2014,1351.763
02-08-2014,1152.935
03-08-2014,1052.11
04-08-2014,1332.53
05-08-2014,1348.567
06-08-2014,1343.235
07-08-2014,1352.921
08-08-2014,1336.572
09-08-2014,1148.349
10-08-2014,1053.571
11-08-2014,1329.38
12-08-2014,1346.617
13-08-2014,1341.527
14-08-2014,1338.15
15-08-2014,1287.993
16-08-2014,1125.591
17-08-2014,1050.517
18-08-2014,1347.832
19-08-2014,1365.968
20-08-2014,1365.495
21-08-2014,1356.223
22-08-2014,1344.779
23-08-2014,1145.574
24-08-2014,1060.239
25-08-2014,1367.119
26-08-2014,1409.568
27-08-2014,1399.388
28-08-2014,1406.689
29-08-2014,1388.598
30-08-2014,1169.708
31-08-2014,1079.792
01-09-2014,1387.259
02-09-2014,1415.362
03-09-2014,1418.535
04-09-2014,1419.51
05-09-2014,1396.018
06-09-2014,1172.116
07-09-2014,1078.244
08-09-2014,1397.91
09-09-2014,1423.748
10-09-2014,1425.248
11-09-2014,1423.049
12-09-2014,1423.06
13-09-2014,1188.869
14-09-2014,1086.61
15-09-2014,1413.548
16-09-2014,1432.668
17-09-2014,1439.671
18-09-2014,1439.382
19-09-2014,1413.083
20-09-2014,1190.711
21-09-2014,1108.882
22-09-2014,1430.587
23-09-2014,1426.598
24-09-2014,1441.296
25-09-2014,1452.119
26-09-2014,1429.24
27-09-2014,1191.276
28-09-2014,1094.546
29-09-2014,1418.665
30-09-2014,1451.462
01-10-2014,1447.344
02-10-2014,1415.769
03-10-2014,1110.308
04-10-2014,1140.025
05-10-2014,1101.846
06-10-2014,1433.779
07-10-2014,1479.844
08-10-2014,1478.642
09-10-2014,1478.021
10-10-2014,1438.007
11-10-2014,1210.109
12-10-2014,1112.591
13-10-2014,1446.082
14-10-2014,1462.093
15-10-2014,1463.674
16-10-2014,1480.27
17-10-2014,1456.43
18-10-2014,1213.968
19-10-2014,1104.944
20-10-2014,1452.216
21-10-2014,1494.806
22-10-2014,1524.348
23-10-2014,1505.152
24-10-2014,1469.695
25-10-2014,1250.048
26-10-2014,1146.154
27-10-2014,1462.771
28-10-2014,1506.889
29-10-2014,1510.275
30-10-2014,1498.149
31-10-2014,1416.136
01-11-2014,1179.257
02-11-2014,1132.342
03-11-2014,1474.104
04-11-2014,1510.933
05-11-2014,1530.091
06-11-2014,1514.495
07-11-2014,1500.385
08-11-2014,1261.024
09-11-2014,1168.962
10-11-2014,1501.365
11-11-2014,1535.672
12-11-2014,1543.143
13-11-2014,1540.201
14-11-2014,1510.641
15-11-2014,1293.132
16-11-2014,1190.046
17-11-2014,1502.959
18-11-2014,1552.335
19-11-2014,1535.652
20-11-2014,1547.113
21-11-2014,1527.836
22-11-2014,1306.239
23-11-2014,1192.159
24-11-2014,1518.845
25-11-2014,1559.897
26-11-2014,1580.036
27-11-2014,1578.16
28-11-2014,1568.285
29-11-2014,1358.272
30-11-2014,1262.219
01-12-2014,1607.283
02-12-2014,1638.098
03-12-2014,1649.827
04-12-2014,1639.12
05-12-2014,1604.009
06-12-2014,1363.198
07-12-2014,1272.225
08-12-2014,1584.181
09-12-2014,1632.551
10-12-2014,1648.487
11-12-2014,1631.714
12-12-2014,1578.794
13-12-2014,1342.898
14-12-2014,1246.85
15-12-2014,1551.297
16-12-2014,1563.686
17-12-2014,1564.912
18-12-2014,1518.968
19-12-2014,1460.466
20-12-2014,1302.196
21-12-2014,1195.561
22-12-2014,1363.14
23-12-2014,1326.533
24-12-2014,1154.524
25-12-2014,1089.457
26-12-2014,1101.683
27-12-2014,1198.834
28-12-2014,1168.079
29-12-2014,1316.093
30-12-2014,1300.367
31-12-2014,1183.51
01-01-2015,1111.336
02-01-2015,1300.884
03-01-2015,1265.271
04-01-2015,1198.854
05-01-2015,1449.861
06-01-2015,1452.891
07-01-2015,1569.872
08-01-2015,1586.974
09-01-2015,1563.293
10-01-2015,1331.448
11-01-2015,1262.161
12-01-2015,1582.066
13-01-2015,1574.302
14-01-2015,1593.682
15-01-2015,1602.404
16-01-2015,1565.32
17-01-2015,1354.801
18-01-2015,1267.489
19-01-2015,1594.869
20-01-2015,1629.73
21-01-2015,1632.146
22-01-2015,1636.978
23-01-2015,1616.264
24-01-2015,1402.911
25-01-2015,1290.655
26-01-2015,1611.883
27-01-2015,1620.565
28-01-2015,1626.164
29-01-2015,1620.04
30-01-2015,1587.346
31-01-2015,1360.551
01-02-2015,1273.828
02-02-2015,1608.68
03-02-2015,1639.26
04-02-2015,1651.314
05-02-2015,1647.357
06-02-2015,1620.507
07-02-2015,1408.553
08-02-2015,1296.855
09-02-2015,1618.607
10-02-2015,1626.864
11-02-2015,1623.086
12-02-2015,1619.396
13-02-2015,1583.173
14-02-2015,1359.135
15-02-2015,1261.167
16-02-2015,1536.78
17-02-2015,1600.019
18-02-2015,1611.379
19-02-2015,1607.741
20-02-2015,1571.017
21-02-2015,1345.913
22-02-2015,1256.938
23-02-2015,1592.656
24-02-2015,1604.991
25-02-2015,1585.249
26-02-2015,1579.35
27-02-2015,1569.187
28-02-2015,1340.489
01-03-2015,1235.836
02-03-2015,1546.866
03-03-2015,1570.639
04-03-2015,1579.064
05-03-2015,1573.558
06-03-2015,1547.83
07-03-2015,1317.425
08-03-2015,1182.494
09-03-2015,1496.531
10-03-2015,1537.668
11-03-2015,1530.601
12-03-2015,1536.444
13-03-2015,1524.474
14-03-2015,1320.247
15-03-2015,1212.893
16-03-2015,1507.519
17-03-2015,1506.485
18-03-2015,1498.96
19-03-2015,1508.011
20-03-2015,1490.008
21-03-2015,1304.469
22-03-2015,1196.051
23-03-2015,1500.293
24-03-2015,1518.172
25-03-2015,1508.028
26-03-2015,1521.241
27-03-2015,1499.701
28-03-2015,1274.136
29-03-2015,1187.673
30-03-2015,1500.454
31-03-2015,1517.419
01-04-2015,1531.944
02-04-2015,1506.147
03-04-2015,1174.095
04-04-2015,1193.274
05-04-2015,1084.83
06-04-2015,1122.724
07-04-2015,1464.286
08-04-2015,1476.07
09-04-2015,1448.204
10-04-2015,1420.437
11-04-2015,1230.603
12-04-2015,1122.555
13-04-2015,1444.641
14-04-2015,1463.975
15-04-2015,1455.666
16-04-2015,1447.202
17-04-2015,1432.894
18-04-2015,1199.975
19-04-2015,1102.443
20-04-2015,1410.487
21-04-2015,1432.199
22-04-2015,1423.398
23-04-2015,1418.293
24-04-2015,1398.64
25-04-2015,1201.174
26-04-2015,1103.922
27-04-2015,1447.782
28-04-2015,1467.317
29-04-2015,1453.773
30-04-2015,1424.302
01-05-2015,1079.915
02-05-2015,1125.912
03-05-2015,1101.446
04-05-2015,1413.223
05-05-2015,1445.995
06-05-2015,1434.754
07-05-2015,1430.15
08-05-2015,1392.394
09-05-2015,1184.991
10-05-2015,1088.438
11-05-2015,1407.102
12-05-2015,1433.055
13-05-2015,1395.238
14-05-2015,1098.291
15-05-2015,1245.49
16-05-2015,1151.318
17-05-2015,1076.939
18-05-2015,1396.521
19-05-2015,1434.103
20-05-2015,1425.217
21-05-2015,1423.081
22-05-2015,1393.65
23-05-2015,1163.304
24-05-2015,1010.009
25-05-2015,1054.735
26-05-2015,1388.669
27-05-2015,1420.104
28-05-2015,1416.905
29-05-2015,1391.308
30-05-2015,1182.868
31-05-2015,1084.568
01-06-2015,1394.145
02-06-2015,1437.818
03-06-2015,1412.579
04-06-2015,1205.178
05-06-2015,1320.672
06-06-2015,1174.111
07-06-2015,1070.875
08-06-2015,1395.467
09-06-2015,1418.821
10-06-2015,1424.7
11-06-2015,1420.772
12-06-2015,1411.397
13-06-2015,1192.32
14-06-2015,1073.904
15-06-2015,1393.554
16-06-2015,1401.419
17-06-2015,1402.199
18-06-2015,1419.662
19-06-2015,1395.931
20-06-2015,1180.535
21-06-2015,1085.127
22-06-2015,1409.975
23-06-2015,1431.524
24-06-2015,1431.097
25-06-2015,1417.865
26-06-2015,1394.149
27-06-2015,1175.912
28-06-2015,1064.642
29-06-2015,1398.283
30-06-2015,1423.809
01-07-2015,1444.957
02-07-2015,1470.2
03-07-2015,1439.366
04-07-2015,1215.227
05-07-2015,1121.175
06-07-2015,1422.065
07-07-2015,1454.992
08-07-2015,1434.461
09-07-2015,1415.71
10-07-2015,1380.306
11-07-2015,1165.998
12-07-2015,1084.822
13-07-2015,1401.845
14-07-2015,1429.539
15-07-2015,1430.462
16-07-2015,1440.181
17-07-2015,1425.905
18-07-2015,1186.873
19-07-2015,1093.809
20-07-2015,1399.288
21-07-2015,1449.58
22-07-2015,1442.967
23-07-2015,1417.126
24-07-2015,1388.711
25-07-2015,1176.33
26-07-2015,1051.867
27-07-2015,1354.408
28-07-2015,1379.207
29-07-2015,1374.893
30-07-2015,1370.35
31-07-2015,1326.948
01-08-2015,1123.809
02-08-2015,1038.046
03-08-2015,1353.912
04-08-2015,1385.44
05-08-2015,1368.478
06-08-2015,1389.743
